dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1977-07-01,24.028000000000002,0.261,Alagoinhas,Brazil,12.05S,37.81W
1977-08-01,24.315,0.848,Alagoinhas,Brazil,12.05S,37.81W
1977-09-01,24.796999999999997,0.298,Alagoinhas,Brazil,12.05S,37.81W
1977-10-01,25.25,0.18899999999999997,Alagoinhas,Brazil,12.05S,37.81W
1977-11-01,26.682,0.308,Alagoinhas,Brazil,12.05S,37.81W
1977-12-01,26.276,0.289,Alagoinhas,Brazil,12.05S,37.81W
1978-01-01,26.478,0.426,Alagoinhas,Brazil,12.05S,37.81W
1978-02-01,26.39,0.217,Alagoinhas,Brazil,12.05S,37.81W
1978-03-01,26.177,0.284,Alagoinhas,Brazil,12.05S,37.81W
1978-04-01,26.026,0.16399999999999998,Alagoinhas,Brazil,12.05S,37.81W
1978-05-01,25.434,0.266,Alagoinhas,Brazil,12.05S,37.81W
1978-06-01,24.209,0.311,Alagoinhas,Brazil,12.05S,37.81W
1978-07-01,24.173,0.24600000000000002,Alagoinhas,Brazil,12.05S,37.81W
1978-08-01,23.888,0.385,Alagoinhas,Brazil,12.05S,37.81W
1978-09-01,24.629,0.406,Alagoinhas,Brazil,12.05S,37.81W
1978-10-01,25.535,0.306,Alagoinhas,Brazil,12.05S,37.81W
1978-11-01,25.998,0.27899999999999997,Alagoinhas,Brazil,12.05S,37.81W
1978-12-01,25.433000000000003,0.88,Alagoinhas,Brazil,12.05S,37.81W
1979-01-01,26.07,0.8440000000000001,Alagoinhas,Brazil,12.05S,37.81W
1979-02-01,26.313,0.46299999999999997,Alagoinhas,Brazil,12.05S,37.81W
1979-03-01,26.671,0.24600000000000002,Alagoinhas,Brazil,12.05S,37.81W
1979-04-01,26.105999999999998,0.159,Alagoinhas,Brazil,12.05S,37.81W
1979-05-01,25.405,0.303,Alagoinhas,Brazil,12.05S,37.81W
1979-06-01,23.944000000000006,0.306,Alagoinhas,Brazil,12.05S,37.81W
1979-07-01,23.823,0.485,Alagoinhas,Brazil,12.05S,37.81W
1979-08-01,24.144000000000002,0.39799999999999996,Alagoinhas,Brazil,12.05S,37.81W
1979-09-01,24.775,0.36,Alagoinhas,Brazil,12.05S,37.81W
1979-10-01,26.015,0.44299999999999995,Alagoinhas,Brazil,12.05S,37.81W
1979-11-01,25.991,0.637,Alagoinhas,Brazil,12.05S,37.81W
1979-12-01,26.745,0.345,Alagoinhas,Brazil,12.05S,37.81W
1980-01-01,26.289,0.315,Alagoinhas,Brazil,12.05S,37.81W
1980-02-01,25.781999999999996,0.452,Alagoinhas,Brazil,12.05S,37.81W
1980-03-01,26.287,0.621,Alagoinhas,Brazil,12.05S,37.81W
1980-04-01,26.205,0.17,Alagoinhas,Brazil,12.05S,37.81W
1980-05-01,25.744,0.198,Alagoinhas,Brazil,12.05S,37.81W
1980-06-01,24.612,0.285,Alagoinhas,Brazil,12.05S,37.81W
1980-07-01,24.061,0.316,Alagoinhas,Brazil,12.05S,37.81W
1980-08-01,24.269000000000002,0.33399999999999996,Alagoinhas,Brazil,12.05S,37.81W
1980-09-01,24.918000000000003,0.187,Alagoinhas,Brazil,12.05S,37.81W
1980-10-01,25.456,0.235,Alagoinhas,Brazil,12.05S,37.81W
1980-11-01,25.52,0.8420000000000001,Alagoinhas,Brazil,12.05S,37.81W
1980-12-01,26.462,0.36,Alagoinhas,Brazil,12.05S,37.81W
1981-01-01,26.658,0.457,Alagoinhas,Brazil,12.05S,37.81W
1981-02-01,26.642000000000003,0.358,Alagoinhas,Brazil,12.05S,37.81W
1981-03-01,26.667,0.6920000000000001,Alagoinhas,Brazil,12.05S,37.81W
1981-04-01,25.761,0.441,Alagoinhas,Brazil,12.05S,37.81W
1981-05-01,25.011999999999997,0.5529999999999999,Alagoinhas,Brazil,12.05S,37.81W
1981-06-01,23.926,0.46799999999999997,Alagoinhas,Brazil,12.05S,37.81W
1981-07-01,23.266,0.843,Alagoinhas,Brazil,12.05S,37.81W
1981-08-01,23.686999999999998,0.36,Alagoinhas,Brazil,12.05S,37.81W
1981-09-01,24.555999999999997,0.273,Alagoinhas,Brazil,12.05S,37.81W
1981-10-01,25.473000000000003,0.336,Alagoinhas,Brazil,12.05S,37.81W
1981-11-01,26.231,0.253,Alagoinhas,Brazil,12.05S,37.81W
1981-12-01,26.428,0.335,Alagoinhas,Brazil,12.05S,37.81W
1982-01-01,26.557,0.272,Alagoinhas,Brazil,12.05S,37.81W
1982-02-01,26.588,0.228,Alagoinhas,Brazil,12.05S,37.81W
1982-03-01,27.026,0.528,Alagoinhas,Brazil,12.05S,37.81W
1982-04-01,25.974,0.39,Alagoinhas,Brazil,12.05S,37.81W
1982-05-01,25.014,0.28300000000000003,Alagoinhas,Brazil,12.05S,37.81W
1982-06-01,24.379,0.313,Alagoinhas,Brazil,12.05S,37.81W
1982-07-01,24.085,0.36,Alagoinhas,Brazil,12.05S,37.81W
1982-08-01,24.468000000000004,0.32,Alagoinhas,Brazil,12.05S,37.81W
1982-09-01,24.601999999999997,0.295,Alagoinhas,Brazil,12.05S,37.81W
1982-10-01,25.376,0.13699999999999998,Alagoinhas,Brazil,12.05S,37.81W
1982-11-01,26.578000000000003,0.52,Alagoinhas,Brazil,12.05S,37.81W
1982-12-01,26.577,0.456,Alagoinhas,Brazil,12.05S,37.81W
1983-01-01,26.87,0.253,Alagoinhas,Brazil,12.05S,37.81W
1983-02-01,26.941999999999997,0.34299999999999997,Alagoinhas,Brazil,12.05S,37.81W
1983-03-01,27.101,0.659,Alagoinhas,Brazil,12.05S,37.81W
1983-04-01,26.695999999999998,0.213,Alagoinhas,Brazil,12.05S,37.81W
1983-05-01,26.193,0.174,Alagoinhas,Brazil,12.05S,37.81W
1983-06-01,24.929,0.40399999999999997,Alagoinhas,Brazil,12.05S,37.81W
1983-07-01,24.339000000000002,0.379,Alagoinhas,Brazil,12.05S,37.81W
1983-08-01,24.268,0.20600000000000002,Alagoinhas,Brazil,12.05S,37.81W
1983-09-01,25.416,0.228,Alagoinhas,Brazil,12.05S,37.81W
1983-10-01,25.51,0.18,Alagoinhas,Brazil,12.05S,37.81W
1983-11-01,26.42,0.17800000000000002,Alagoinhas,Brazil,12.05S,37.81W
1983-12-01,26.656,0.26899999999999996,Alagoinhas,Brazil,12.05S,37.81W
1984-01-01,27.141,0.149,Alagoinhas,Brazil,12.05S,37.81W
1984-02-01,27.853,0.28600000000000003,Alagoinhas,Brazil,12.05S,37.81W
1984-03-01,27.598000000000003,0.255,Alagoinhas,Brazil,12.05S,37.81W
1984-04-01,25.816,0.252,Alagoinhas,Brazil,12.05S,37.81W
1984-05-01,25.491,0.235,Alagoinhas,Brazil,12.05S,37.81W
1984-06-01,24.905,0.355,Alagoinhas,Brazil,12.05S,37.81W
1984-07-01,24.249000000000002,0.336,Alagoinhas,Brazil,12.05S,37.81W
1984-08-01,24.378,0.23199999999999998,Alagoinhas,Brazil,12.05S,37.81W
1984-09-01,24.944000000000003,0.17800000000000002,Alagoinhas,Brazil,12.05S,37.81W
1984-10-01,25.82,0.26899999999999996,Alagoinhas,Brazil,12.05S,37.81W
1984-11-01,26.212,0.341,Alagoinhas,Brazil,12.05S,37.81W
1984-12-01,27.27,0.64,Alagoinhas,Brazil,12.05S,37.81W
1985-01-01,27.026,0.6970000000000001,Alagoinhas,Brazil,12.05S,37.81W
1985-02-01,26.686999999999998,0.23399999999999999,Alagoinhas,Brazil,12.05S,37.81W
1985-03-01,26.966,0.275,Alagoinhas,Brazil,12.05S,37.81W
1985-04-01,25.719,0.6920000000000001,Alagoinhas,Brazil,12.05S,37.81W
1985-05-01,25.331,0.33799999999999997,Alagoinhas,Brazil,12.05S,37.81W
1985-06-01,24.546999999999997,0.504,Alagoinhas,Brazil,12.05S,37.81W
1985-07-01,23.535,0.3,Alagoinhas,Brazil,12.05S,37.81W
1985-08-01,24.006,0.39299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1985-09-01,24.74,0.255,Alagoinhas,Brazil,12.05S,37.81W
1985-10-01,25.666,0.565,Alagoinhas,Brazil,12.05S,37.81W
1985-11-01,26.302,0.604,Alagoinhas,Brazil,12.05S,37.81W
1985-12-01,25.579,0.28600000000000003,Alagoinhas,Brazil,12.05S,37.81W
1986-01-01,26.459,0.183,Alagoinhas,Brazil,12.05S,37.81W
1986-02-01,27.017000000000003,0.247,Alagoinhas,Brazil,12.05S,37.81W
1986-03-01,26.903000000000002,0.809,Alagoinhas,Brazil,12.05S,37.81W
1986-04-01,26.653000000000002,0.631,Alagoinhas,Brazil,12.05S,37.81W
1986-05-01,25.691000000000006,0.205,Alagoinhas,Brazil,12.05S,37.81W
1986-06-01,24.238000000000003,0.26899999999999996,Alagoinhas,Brazil,12.05S,37.81W
1986-07-01,23.906,0.672,Alagoinhas,Brazil,12.05S,37.81W
1986-08-01,24.221,0.22699999999999998,Alagoinhas,Brazil,12.05S,37.81W
1986-09-01,24.346,0.43700000000000006,Alagoinhas,Brazil,12.05S,37.81W
1986-10-01,25.311,0.391,Alagoinhas,Brazil,12.05S,37.81W
1986-11-01,26.078000000000003,0.943,Alagoinhas,Brazil,12.05S,37.81W
1986-12-01,26.691999999999997,0.479,Alagoinhas,Brazil,12.05S,37.81W
1987-01-01,26.774,0.419,Alagoinhas,Brazil,12.05S,37.81W
1987-02-01,27.418000000000006,0.426,Alagoinhas,Brazil,12.05S,37.81W
1987-03-01,26.792,0.409,Alagoinhas,Brazil,12.05S,37.81W
1987-04-01,26.859,0.642,Alagoinhas,Brazil,12.05S,37.81W
1987-05-01,26.081999999999997,0.306,Alagoinhas,Brazil,12.05S,37.81W
1987-06-01,25.274,0.45299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1987-07-01,24.715999999999998,0.424,Alagoinhas,Brazil,12.05S,37.81W
1987-08-01,24.941999999999997,0.597,Alagoinhas,Brazil,12.05S,37.81W
1987-09-01,25.546999999999997,0.392,Alagoinhas,Brazil,12.05S,37.81W
1987-10-01,26.476,0.42100000000000004,Alagoinhas,Brazil,12.05S,37.81W
1987-11-01,26.965,0.23,Alagoinhas,Brazil,12.05S,37.81W
1987-12-01,27.256,0.511,Alagoinhas,Brazil,12.05S,37.81W
1988-01-01,27.147,0.35,Alagoinhas,Brazil,12.05S,37.81W
1988-02-01,27.3,0.264,Alagoinhas,Brazil,12.05S,37.81W
1988-03-01,27.423000000000002,0.322,Alagoinhas,Brazil,12.05S,37.81W
1988-04-01,26.688000000000002,0.22399999999999998,Alagoinhas,Brazil,12.05S,37.81W
1988-05-01,26.225,0.679,Alagoinhas,Brazil,12.05S,37.81W
1988-06-01,24.659,0.32799999999999996,Alagoinhas,Brazil,12.05S,37.81W
1988-07-01,23.463,0.24100000000000002,Alagoinhas,Brazil,12.05S,37.81W
1988-08-01,23.439,0.31,Alagoinhas,Brazil,12.05S,37.81W
1988-09-01,24.651999999999997,0.33,Alagoinhas,Brazil,12.05S,37.81W
1988-10-01,25.807,0.55,Alagoinhas,Brazil,12.05S,37.81W
1988-11-01,26.338,0.33399999999999996,Alagoinhas,Brazil,12.05S,37.81W
1988-12-01,26.014,0.253,Alagoinhas,Brazil,12.05S,37.81W
1989-01-01,26.724,0.225,Alagoinhas,Brazil,12.05S,37.81W
1989-02-01,27.309,0.345,Alagoinhas,Brazil,12.05S,37.81W
1989-03-01,27.258000000000003,0.512,Alagoinhas,Brazil,12.05S,37.81W
1989-04-01,26.255,0.17300000000000001,Alagoinhas,Brazil,12.05S,37.81W
1989-05-01,25.333,0.35700000000000004,Alagoinhas,Brazil,12.05S,37.81W
1989-06-01,24.914,0.698,Alagoinhas,Brazil,12.05S,37.81W
1989-07-01,23.84,0.292,Alagoinhas,Brazil,12.05S,37.81W
1989-08-01,24.215,0.39299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1989-09-01,25.304000000000002,0.4,Alagoinhas,Brazil,12.05S,37.81W
1989-10-01,25.776,0.39799999999999996,Alagoinhas,Brazil,12.05S,37.81W
1989-11-01,26.691999999999997,0.313,Alagoinhas,Brazil,12.05S,37.81W
1989-12-01,25.272,0.124,Alagoinhas,Brazil,12.05S,37.81W
1990-01-01,26.298,0.179,Alagoinhas,Brazil,12.05S,37.81W
1990-02-01,26.947000000000006,0.261,Alagoinhas,Brazil,12.05S,37.81W
1990-03-01,27.281999999999996,0.221,Alagoinhas,Brazil,12.05S,37.81W
1990-04-01,26.95,0.327,Alagoinhas,Brazil,12.05S,37.81W
1990-05-01,26.055,0.29,Alagoinhas,Brazil,12.05S,37.81W
1990-06-01,24.81,0.58,Alagoinhas,Brazil,12.05S,37.81W
1990-07-01,24.239,0.312,Alagoinhas,Brazil,12.05S,37.81W
1990-08-01,24.362,0.289,Alagoinhas,Brazil,12.05S,37.81W
1990-09-01,24.917,0.39399999999999996,Alagoinhas,Brazil,12.05S,37.81W
1990-10-01,25.624000000000002,0.35,Alagoinhas,Brazil,12.05S,37.81W
1990-11-01,26.622,0.20800000000000002,Alagoinhas,Brazil,12.05S,37.81W
1990-12-01,26.321,0.33,Alagoinhas,Brazil,12.05S,37.81W
1991-01-01,26.433000000000003,0.44,Alagoinhas,Brazil,12.05S,37.81W
1991-02-01,27.158,0.396,Alagoinhas,Brazil,12.05S,37.81W
1991-03-01,27.043000000000003,0.289,Alagoinhas,Brazil,12.05S,37.81W
1991-04-01,26.873,0.64,Alagoinhas,Brazil,12.05S,37.81W
1991-05-01,25.603,0.155,Alagoinhas,Brazil,12.05S,37.81W
1991-06-01,24.608,0.349,Alagoinhas,Brazil,12.05S,37.81W
1991-07-01,23.816999999999997,0.441,Alagoinhas,Brazil,12.05S,37.81W
1991-08-01,23.625,0.485,Alagoinhas,Brazil,12.05S,37.81W
1991-09-01,24.59,0.311,Alagoinhas,Brazil,12.05S,37.81W
1991-10-01,25.296999999999997,0.23199999999999998,Alagoinhas,Brazil,12.05S,37.81W
1991-11-01,26.13,0.141,Alagoinhas,Brazil,12.05S,37.81W
1991-12-01,26.653000000000002,0.218,Alagoinhas,Brazil,12.05S,37.81W
1992-01-01,26.774,0.685,Alagoinhas,Brazil,12.05S,37.81W
1992-02-01,25.892000000000003,0.342,Alagoinhas,Brazil,12.05S,37.81W
1992-03-01,26.935,0.341,Alagoinhas,Brazil,12.05S,37.81W
1992-04-01,26.75,0.359,Alagoinhas,Brazil,12.05S,37.81W
1992-05-01,26.373,0.342,Alagoinhas,Brazil,12.05S,37.81W
1992-06-01,24.855999999999998,0.256,Alagoinhas,Brazil,12.05S,37.81W
1992-07-01,24.124000000000002,0.242,Alagoinhas,Brazil,12.05S,37.81W
1992-08-01,24.098000000000003,0.249,Alagoinhas,Brazil,12.05S,37.81W
1992-09-01,24.747,0.33899999999999997,Alagoinhas,Brazil,12.05S,37.81W
1992-10-01,25.743000000000002,0.209,Alagoinhas,Brazil,12.05S,37.81W
1992-11-01,26.109,0.294,Alagoinhas,Brazil,12.05S,37.81W
1992-12-01,25.98,0.41600000000000004,Alagoinhas,Brazil,12.05S,37.81W
1993-01-01,26.701,0.386,Alagoinhas,Brazil,12.05S,37.81W
1993-02-01,27.243,0.209,Alagoinhas,Brazil,12.05S,37.81W
1993-03-01,27.668000000000003,0.384,Alagoinhas,Brazil,12.05S,37.81W
1993-04-01,27.116,0.253,Alagoinhas,Brazil,12.05S,37.81W
1993-05-01,25.809,0.35,Alagoinhas,Brazil,12.05S,37.81W
1993-06-01,24.695999999999998,0.191,Alagoinhas,Brazil,12.05S,37.81W
1993-07-01,24.278000000000002,0.425,Alagoinhas,Brazil,12.05S,37.81W
1993-08-01,24.28,0.248,Alagoinhas,Brazil,12.05S,37.81W
1993-09-01,25.482,0.28300000000000003,Alagoinhas,Brazil,12.05S,37.81W
1993-10-01,25.947,0.28300000000000003,Alagoinhas,Brazil,12.05S,37.81W
1993-11-01,26.813000000000002,0.363,Alagoinhas,Brazil,12.05S,37.81W
1993-12-01,27.165,0.27699999999999997,Alagoinhas,Brazil,12.05S,37.81W
1994-01-01,27.587,0.315,Alagoinhas,Brazil,12.05S,37.81W
1994-02-01,27.345,0.42700000000000005,Alagoinhas,Brazil,12.05S,37.81W
1994-03-01,27.447,0.402,Alagoinhas,Brazil,12.05S,37.81W
1994-04-01,26.813000000000002,0.746,Alagoinhas,Brazil,12.05S,37.81W
1994-05-01,26.155,0.252,Alagoinhas,Brazil,12.05S,37.81W
1994-06-01,25.146,0.46799999999999997,Alagoinhas,Brazil,12.05S,37.81W
1994-07-01,24.449,0.479,Alagoinhas,Brazil,12.05S,37.81W
1994-08-01,24.094,0.223,Alagoinhas,Brazil,12.05S,37.81W
1994-09-01,25.141,0.48100000000000004,Alagoinhas,Brazil,12.05S,37.81W
1994-10-01,26.264,0.746,Alagoinhas,Brazil,12.05S,37.81W
1994-11-01,26.841,0.444,Alagoinhas,Brazil,12.05S,37.81W
1994-12-01,27.155,0.569,Alagoinhas,Brazil,12.05S,37.81W
1995-01-01,27.386,0.466,Alagoinhas,Brazil,12.05S,37.81W
1995-02-01,27.916,0.369,Alagoinhas,Brazil,12.05S,37.81W
1995-03-01,28.044,0.361,Alagoinhas,Brazil,12.05S,37.81W
1995-04-01,26.941,0.325,Alagoinhas,Brazil,12.05S,37.81W
1995-05-01,26.333,0.281,Alagoinhas,Brazil,12.05S,37.81W
1995-06-01,25.043000000000003,0.622,Alagoinhas,Brazil,12.05S,37.81W
1995-07-01,24.627,0.634,Alagoinhas,Brazil,12.05S,37.81W
1995-08-01,24.877,0.317,Alagoinhas,Brazil,12.05S,37.81W
1995-09-01,25.314,0.405,Alagoinhas,Brazil,12.05S,37.81W
1995-10-01,26.53,0.36200000000000004,Alagoinhas,Brazil,12.05S,37.81W
1995-11-01,26.553,0.299,Alagoinhas,Brazil,12.05S,37.81W
1995-12-01,26.89,0.253,Alagoinhas,Brazil,12.05S,37.81W
1996-01-01,27.45,0.28800000000000003,Alagoinhas,Brazil,12.05S,37.81W
1996-02-01,27.973000000000006,0.43,Alagoinhas,Brazil,12.05S,37.81W
1996-03-01,28.139,0.271,Alagoinhas,Brazil,12.05S,37.81W
1996-04-01,26.758000000000003,0.39399999999999996,Alagoinhas,Brazil,12.05S,37.81W
1996-05-01,25.888,0.466,Alagoinhas,Brazil,12.05S,37.81W
1996-06-01,24.791999999999998,0.231,Alagoinhas,Brazil,12.05S,37.81W
1996-07-01,24.041,0.21,Alagoinhas,Brazil,12.05S,37.81W
1996-08-01,24.174,0.272,Alagoinhas,Brazil,12.05S,37.81W
1996-09-01,24.9,0.564,Alagoinhas,Brazil,12.05S,37.81W
1996-10-01,25.939,0.493,Alagoinhas,Brazil,12.05S,37.81W
1996-11-01,25.855,0.525,Alagoinhas,Brazil,12.05S,37.81W
1996-12-01,27.432,0.386,Alagoinhas,Brazil,12.05S,37.81W
1997-01-01,27.35,0.414,Alagoinhas,Brazil,12.05S,37.81W
1997-02-01,26.755000000000006,0.512,Alagoinhas,Brazil,12.05S,37.81W
1997-03-01,26.638,0.732,Alagoinhas,Brazil,12.05S,37.81W
1997-04-01,25.988000000000003,0.27399999999999997,Alagoinhas,Brazil,12.05S,37.81W
1997-05-01,25.064,0.266,Alagoinhas,Brazil,12.05S,37.81W
1997-06-01,24.686,0.455,Alagoinhas,Brazil,12.05S,37.81W
1997-07-01,24.008000000000003,0.204,Alagoinhas,Brazil,12.05S,37.81W
1997-08-01,24.033,0.239,Alagoinhas,Brazil,12.05S,37.81W
1997-09-01,25.612,0.26899999999999996,Alagoinhas,Brazil,12.05S,37.81W
1997-10-01,26.515,0.47,Alagoinhas,Brazil,12.05S,37.81W
1997-11-01,27.524,0.647,Alagoinhas,Brazil,12.05S,37.81W
1997-12-01,27.699,0.205,Alagoinhas,Brazil,12.05S,37.81W
1998-01-01,28.375999999999998,0.6579999999999999,Alagoinhas,Brazil,12.05S,37.81W
1998-02-01,28.590999999999998,0.335,Alagoinhas,Brazil,12.05S,37.81W
1998-03-01,28.712,0.514,Alagoinhas,Brazil,12.05S,37.81W
1998-04-01,28.096999999999998,0.69,Alagoinhas,Brazil,12.05S,37.81W
1998-05-01,26.822,0.544,Alagoinhas,Brazil,12.05S,37.81W
1998-06-01,24.976999999999997,0.249,Alagoinhas,Brazil,12.05S,37.81W
1998-07-01,24.634,0.395,Alagoinhas,Brazil,12.05S,37.81W
1998-08-01,24.785999999999998,0.369,Alagoinhas,Brazil,12.05S,37.81W
1998-09-01,25.663,0.308,Alagoinhas,Brazil,12.05S,37.81W
1998-10-01,26.599,0.23800000000000002,Alagoinhas,Brazil,12.05S,37.81W
1998-11-01,27.009,0.331,Alagoinhas,Brazil,12.05S,37.81W
1998-12-01,27.028000000000002,0.243,Alagoinhas,Brazil,12.05S,37.81W
1999-01-01,27.201,0.7909999999999999,Alagoinhas,Brazil,12.05S,37.81W
1999-02-01,27.329,0.802,Alagoinhas,Brazil,12.05S,37.81W
1999-03-01,27.432,0.82,Alagoinhas,Brazil,12.05S,37.81W
1999-04-01,26.857,0.74,Alagoinhas,Brazil,12.05S,37.81W
1999-05-01,25.590999999999998,0.524,Alagoinhas,Brazil,12.05S,37.81W
1999-06-01,24.678,0.442,Alagoinhas,Brazil,12.05S,37.81W
1999-07-01,24.206,0.282,Alagoinhas,Brazil,12.05S,37.81W
1999-08-01,23.809,0.138,Alagoinhas,Brazil,12.05S,37.81W
1999-09-01,24.598000000000003,0.187,Alagoinhas,Brazil,12.05S,37.81W
1999-10-01,25.003,0.311,Alagoinhas,Brazil,12.05S,37.81W
1999-11-01,25.989,0.45299999999999996,Alagoinhas,Brazil,12.05S,37.81W
1999-12-01,26.941,0.752,Alagoinhas,Brazil,12.05S,37.81W
2000-01-01,26.666,0.242,Alagoinhas,Brazil,12.05S,37.81W
2000-02-01,26.958,0.34600000000000003,Alagoinhas,Brazil,12.05S,37.81W
2000-03-01,27.053,0.319,Alagoinhas,Brazil,12.05S,37.81W
2000-04-01,26.265,0.37200000000000005,Alagoinhas,Brazil,12.05S,37.81W
2000-05-01,25.973000000000003,0.34600000000000003,Alagoinhas,Brazil,12.05S,37.81W
2000-06-01,24.989,0.17300000000000001,Alagoinhas,Brazil,12.05S,37.81W
2000-07-01,24.203000000000003,0.517,Alagoinhas,Brazil,12.05S,37.81W
2000-08-01,24.236,0.515,Alagoinhas,Brazil,12.05S,37.81W
2000-09-01,25.008000000000003,0.532,Alagoinhas,Brazil,12.05S,37.81W
2000-10-01,26.109,0.531,Alagoinhas,Brazil,12.05S,37.81W
2000-11-01,26.709,0.386,Alagoinhas,Brazil,12.05S,37.81W
2000-12-01,26.421,0.409,Alagoinhas,Brazil,12.05S,37.81W
2001-01-01,26.745,0.449,Alagoinhas,Brazil,12.05S,37.81W
2001-02-01,27.526999999999997,0.779,Alagoinhas,Brazil,12.05S,37.81W
2001-03-01,27.156999999999996,0.408,Alagoinhas,Brazil,12.05S,37.81W
2001-04-01,26.965,0.33299999999999996,Alagoinhas,Brazil,12.05S,37.81W
2001-05-01,26.67,0.292,Alagoinhas,Brazil,12.05S,37.81W
2001-06-01,24.811,0.47700000000000004,Alagoinhas,Brazil,12.05S,37.81W
2001-07-01,24.385,0.518,Alagoinhas,Brazil,12.05S,37.81W
2001-08-01,24.037,0.37799999999999995,Alagoinhas,Brazil,12.05S,37.81W
2001-09-01,25.072,0.28800000000000003,Alagoinhas,Brazil,12.05S,37.81W
2001-10-01,25.706,0.245,Alagoinhas,Brazil,12.05S,37.81W
2001-11-01,27.008000000000003,0.401,Alagoinhas,Brazil,12.05S,37.81W
2001-12-01,26.898000000000003,0.16,Alagoinhas,Brazil,12.05S,37.81W
2002-01-01,26.335,0.369,Alagoinhas,Brazil,12.05S,37.81W
2002-02-01,26.993,0.223,Alagoinhas,Brazil,12.05S,37.81W
2002-03-01,27.389,0.21100000000000002,Alagoinhas,Brazil,12.05S,37.81W
2002-04-01,27.115,0.511,Alagoinhas,Brazil,12.05S,37.81W
2002-05-01,25.979,0.402,Alagoinhas,Brazil,12.05S,37.81W
2002-06-01,25.096999999999998,0.37200000000000005,Alagoinhas,Brazil,12.05S,37.81W
2002-07-01,24.46,0.126,Alagoinhas,Brazil,12.05S,37.81W
2002-08-01,24.541,0.261,Alagoinhas,Brazil,12.05S,37.81W
2002-09-01,25.276,0.424,Alagoinhas,Brazil,12.05S,37.81W
2002-10-01,26.409000000000002,0.19699999999999998,Alagoinhas,Brazil,12.05S,37.81W
2002-11-01,27.151,0.293,Alagoinhas,Brazil,12.05S,37.81W
2002-12-01,27.278000000000002,0.16399999999999998,Alagoinhas,Brazil,12.05S,37.81W
2003-01-01,27.697,0.20800000000000002,Alagoinhas,Brazil,12.05S,37.81W
2003-02-01,27.660999999999998,0.24100000000000002,Alagoinhas,Brazil,12.05S,37.81W
2003-03-01,27.606,0.332,Alagoinhas,Brazil,12.05S,37.81W
2003-04-01,27.125999999999998,0.547,Alagoinhas,Brazil,12.05S,37.81W
2003-05-01,25.978,0.38799999999999996,Alagoinhas,Brazil,12.05S,37.81W
2003-06-01,24.951,0.444,Alagoinhas,Brazil,12.05S,37.81W
2003-07-01,24.296,0.345,Alagoinhas,Brazil,12.05S,37.81W
2003-08-01,24.416,0.428,Alagoinhas,Brazil,12.05S,37.81W
2003-09-01,25.128,0.47,Alagoinhas,Brazil,12.05S,37.81W
2003-10-01,25.911,0.33399999999999996,Alagoinhas,Brazil,12.05S,37.81W
2003-11-01,27.161,0.424,Alagoinhas,Brazil,12.05S,37.81W
2003-12-01,27.47,0.24600000000000002,Alagoinhas,Brazil,12.05S,37.81W
2004-01-01,26.705,0.253,Alagoinhas,Brazil,12.05S,37.81W
2004-02-01,26.976000000000006,0.16899999999999998,Alagoinhas,Brazil,12.05S,37.81W
2004-03-01,27.028000000000002,0.228,Alagoinhas,Brazil,12.05S,37.81W
2004-04-01,26.671999999999997,0.267,Alagoinhas,Brazil,12.05S,37.81W
2004-05-01,25.908,0.354,Alagoinhas,Brazil,12.05S,37.81W
2004-06-01,24.983,0.415,Alagoinhas,Brazil,12.05S,37.81W
2004-07-01,23.979,0.258,Alagoinhas,Brazil,12.05S,37.81W
2004-08-01,24.149,0.193,Alagoinhas,Brazil,12.05S,37.81W
2004-09-01,25.461,0.688,Alagoinhas,Brazil,12.05S,37.81W
2004-10-01,26.216,0.505,Alagoinhas,Brazil,12.05S,37.81W
2004-11-01,26.922,0.39899999999999997,Alagoinhas,Brazil,12.05S,37.81W
2004-12-01,27.247,0.281,Alagoinhas,Brazil,12.05S,37.81W
2005-01-01,27.655,0.252,Alagoinhas,Brazil,12.05S,37.81W
2005-02-01,27.541999999999998,0.19699999999999998,Alagoinhas,Brazil,12.05S,37.81W
2005-03-01,27.851999999999997,0.386,Alagoinhas,Brazil,12.05S,37.81W
2005-04-01,26.725,0.251,Alagoinhas,Brazil,12.05S,37.81W
2005-05-01,26.287,0.43799999999999994,Alagoinhas,Brazil,12.05S,37.81W
2005-06-01,25.116999999999997,0.21100000000000002,Alagoinhas,Brazil,12.05S,37.81W
2005-07-01,24.146,0.231,Alagoinhas,Brazil,12.05S,37.81W
2005-08-01,24.541,0.415,Alagoinhas,Brazil,12.05S,37.81W
2005-09-01,25.590999999999998,0.38299999999999995,Alagoinhas,Brazil,12.05S,37.81W
2005-10-01,26.82,0.295,Alagoinhas,Brazil,12.05S,37.81W
2005-11-01,27.053,0.353,Alagoinhas,Brazil,12.05S,37.81W
2005-12-01,26.837,0.18600000000000003,Alagoinhas,Brazil,12.05S,37.81W
2006-01-01,27.319000000000003,0.273,Alagoinhas,Brazil,12.05S,37.81W
2006-02-01,28.188,0.217,Alagoinhas,Brazil,12.05S,37.81W
2006-03-01,27.892,0.489,Alagoinhas,Brazil,12.05S,37.81W
